,Weight,Feature
991,0.0,K562_ChIP.seq_MYC_ENCFF002CWD.bed
992,0.0,K562_ChIP.seq_STAT2_ENCFF002CYG.bed
993,0.0,K562_ChIP.seq_SMAD5_ENCFF851DBO.bed
994,0.0,OCI.LY7_ChIP.seq_H3K4me3_ENCFF168AXV.bed
995,0.0,DOHH2_ChIP.seq_H3K4me3_ENCFF560OWQ.bed
996,0.0,K562_ChIP.seq_CREM_ENCFF793UHR.bed
997,0.0,Loucy_ChIP.seq_H3K4me2_ENCFF826ANN.bed
998,0.0,OCI.LY7_ChIP.seq_H2AFZ_ENCFF983OAS.bed
999,0.0,DOHH2_ChIP.seq_H3K27me3_ENCFF798XND.bed
1000,0.0,OCI.LY7_ChIP.seq_H3K27ac_ENCFF792CBB.bed
1001,0.0,DOHH2_ChIP.seq_H3K4me1_ENCFF368ZRC.bed
1002,0.0,DOHH2_ChIP.seq_H3K9me2_ENCFF366EYW.bed
1003,0.0,Loucy_ChIP.seq_H3K9ac_ENCFF993SAA.bed
1004,0.0,Loucy_ChIP.seq_H3K27ac_ENCFF024YNQ.bed
1005,0.0,DOHH2_ChIP.seq_H3K79me2_ENCFF861TUS.bed
1006,0.0,Loucy_ChIP.seq_H3K4me3_ENCFF210NWT.bed
1007,0.016363017122,DOHH2_ChIP.seq_H3K27ac_ENCFF311RVY.bed
1008,0.0,GM12878_ChIP.seq_CREM_ENCFF804OVD.bed
1009,-0.45380183747,Loucy_ChIP.seq_H2AFZ_ENCFF636BGO.bed
1010,0.0,DOHH2_ChIP.seq_H3K4me2_ENCFF244FMG.bed
1011,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001SNI.bed
1012,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001SNK.bed
1013,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNZ.bed
1014,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNT.bed
1015,-0.0955643095412,K562_transcription_profiling_by_array_assay_ENCFF001SNU.bed
1016,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNX.bed
1017,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNY.bed
1018,0.101679245806,prostate_gland_transcription_profiling_by_array_assay_ENCFF001SOE.bed
1019,0.0,prostate_gland_transcription_profiling_by_array_assay_ENCFF001SOI.bed
1020,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNR.bed
1021,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001SNH.bed
1022,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNS.bed
1023,0.0,K562_transcription_profiling_by_array_assay_ENCFF001SNW.bed
1024,-0.22179834396,K562_transcription_profiling_by_array_assay_ENCFF001SNV.bed
1025,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001SNG.bed
1026,0.176839271583,GM12878_transcription_profiling_by_array_assay_ENCFF001SNL.bed
1027,0.0,HepG2_transcription_profiling_by_array_assay_ENCFF001SNM.bed
1028,0.0,HepG2_transcription_profiling_by_array_assay_ENCFF001SNN.bed
1029,0.366652564742,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOA.bed
1030,0.0,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOB.bed
1031,0.0,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOC.bed
1032,0.451839110279,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOD.bed
1033,-0.2413195319,HepG2_transcription_profiling_by_array_assay_ENCFF001SNP.bed
1034,-0.0742276668357,HepG2_transcription_profiling_by_array_assay_ENCFF001SNQ.bed
1035,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001SNJ.bed
1036,0.0,HepG2_transcription_profiling_by_array_assay_ENCFF001SNO.bed
1037,0.0,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYE_ENCFF001VTD_ENCFF001VTC_intersect.bed
1038,0.0,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYF_ENCFF001VTA_ENCFF001VTB_intersect.bed
1039,0.0,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYG_ENCFF001VSZ_ENCFF001VSY_intersect.bed
1040,0.0,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYH_ENCFF001VSW_ENCFF001VSX_intersect.bed
1041,0.0,WERI.Rb.1_transcription_profiling_by_array_assay_ENCFF001VYK.bed
1042,0.0,SK.N.MC_transcription_profiling_by_array_assay_ENCSR000CYN_ENCFF001VYF_ENCFF001VYG_intersect.bed
1043,0.0,epithelial_cell_of_prostate_transcription_profiling_by_array_assay_ENCSR000CYO_ENCFF001VXX_ENCFF001VXY_intersect.bed
1044,0.0,NT2.D1_transcription_profiling_by_array_assay_ENCSR000CYP_ENCFF001VXT_ENCFF001VXU_intersect.bed
1045,0.0,bronchial_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000CYQ_ENCFF001VXK_ENCFF001VXL_intersect.bed
1046,0.0,pulmonary_artery_endothelial_cell_transcription_profiling_by_array_assay_ENCFF001VVT.bed
1047,0.0,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CYS_ENCFF001VVB_ENCFF001VVC_intersect.bed
1048,0.0,HFF.Myc_transcription_profiling_by_array_assay_ENCSR000CYT_ENCFF001VUP_ENCFF001VUQ_intersect.bed
1049,0.0,foreskin_fibroblast_transcription_profiling_by_array_assay_ENCSR000CYU_ENCFF001VUN_ENCFF001VUO_intersect.bed
1050,0.0,smooth_muscle_cell_of_the_brain_vasculature_transcription_profiling_by_array_assay_ENCSR000CYV_ENCFF001VTR_ENCFF001VTS_intersect.bed
1051,0.0,brain_pericyte_transcription_profiling_by_array_assay_ENCFF001VTQ.bed
1052,0.0,astrocyte_of_the_hippocampus_transcription_profiling_by_array_assay_ENCSR000CYX_ENCFF001VTK_ENCFF001VTL_intersect.bed
1053,0.0,GM12865_transcription_profiling_by_array_assay_ENCSR000CYY_ENCFF001VSU_ENCFF001VST_intersect.bed
1054,0.0,GM12864_transcription_profiling_by_array_assay_ENCFF001VSS.bed
1055,0.0,skeletal_muscle_myoblast_transcription_profiling_by_array_assay_ENCSR000CZA_ENCFF001VWJ_ENCFF001VWI_intersect.bed
1056,0.0,glomerular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZB_ENCFF001VWF_ENCFF001VWE_intersect.bed
1057,0.0,astrocyte_of_the_cerebellum_transcription_profiling_by_array_assay_ENCSR000CZC_ENCFF001VTG_ENCFF001VTH_intersect.bed
1058,0.0,WI38_transcription_profiling_by_array_assay_ENCSR000CZD_ENCFF001VYM_ENCFF001VYL_intersect.bed
1059,0.0,WI38_transcription_profiling_by_array_assay_ENCSR000CZE_ENCFF001VYN_ENCFF001VYO_intersect.bed
1060,0.0,epithelial_cell_of_proximal_tubule_transcription_profiling_by_array_assay_ENCSR000CZF_ENCFF001VYA_ENCFF001VXZ_intersect.bed
1061,0.0,LNCaP_clone_FGC_transcription_profiling_by_array_assay_ENCSR000CZG_ENCFF001VXC_ENCFF001VXD_intersect.bed
1062,0.0,myotube_transcription_profiling_by_array_assay_ENCSR000CZH_ENCFF001VWK_ENCFF001VWL_intersect.bed
1063,0.0,astrocyte_of_the_spinal_cord_transcription_profiling_by_array_assay_ENCSR000CZI_ENCFF001VTN_ENCFF001VTM_intersect.bed
1064,0.0,BE2C_transcription_profiling_by_array_assay_ENCSR000CZJ_ENCFF001VSK_ENCFF001VSJ_intersect.bed
1065,0.0,A549_transcription_profiling_by_array_assay_ENCSR000CZK_ENCFF001VRW_ENCFF001VRV_intersect.bed
1066,0.0,fibroblast_of_dermis_transcription_profiling_by_array_assay_ENCSR000CZL_ENCFF001VXN_ENCFF001VXM_intersect.bed
1067,0.0,astrocyte_transcription_profiling_by_array_assay_ENCSR000CZM_ENCFF001VXJ_ENCFF001VXI_intersect.bed
1068,0.0,fibroblast_of_villous_mesenchyme_transcription_profiling_by_array_assay_ENCSR000CZN_ENCFF001VWO_ENCFF001VWP_intersect.bed
1069,0.0,fibroblast_of_peridontal_ligament_transcription_profiling_by_array_assay_ENCSR000CZO_ENCFF001VVX_ENCFF001VVW_intersect.bed
1070,0.0,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000CZP_ENCFF001VVZ_ENCFF001VVY_intersect.bed
1071,0.0,fibroblast_of_pulmonary_artery_transcription_profiling_by_array_assay_ENCSR000CZQ_ENCFF001VVV_ENCFF001VVU_intersect.bed
1072,0.0,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZR_ENCFF001VVL_ENCFF001VVM_intersect.bed
1073,0.0,dermis_microvascular_lymphatic_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZS_ENCFF001VVK_ENCFF001VVJ_intersect.bed
1074,0.0,dermis_microvascular_lymphatic_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZT_ENCFF001VVH_ENCFF001VVI_intersect.bed
1075,0.0,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZU_ENCFF001VVG_ENCFF001VVF_intersect.bed
1076,0.0,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZV_ENCFF001VVD_ENCFF001VVE_intersect.bed
1077,0.0,lung_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZW_ENCFF001VVQ_ENCFF001VVP_intersect.bed
1078,0.0,lung_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZX_ENCFF001VVN_ENCFF001VVO_intersect.bed
1079,0.0,fibroblast_of_mammary_gland_transcription_profiling_by_array_assay_ENCSR000CZY_ENCFF001VUZ_ENCFF001VVA_intersect.bed
1080,0.0,HL.60_transcription_profiling_by_array_assay_ENCSR000CZZ_ENCFF001VUV_ENCFF001VUW_intersect.bed
1081,0.0,fibroblast_of_gingiva_transcription_profiling_by_array_assay_ENCSR000DAA_ENCFF001VUS_ENCFF001VUR_intersect.bed
1082,0.0,HEK293_transcription_profiling_by_array_assay_ENCSR000DAB_ENCFF001VUH_ENCFF001VUI_intersect.bed
1083,0.0,fibroblast_of_the_conjunctiva_transcription_profiling_by_array_assay_ENCSR000DAC_ENCFF001VUA_ENCFF001VTZ_intersect.bed
1084,0.0,HCT116_transcription_profiling_by_array_assay_ENCSR000DAD_ENCFF001VUD_ENCFF001VUE_intersect.bed
1085,0.0,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAE_ENCFF001VTV_ENCFF001VTW_intersect.bed
1086,0.0,brain_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000DAF_ENCFF001VTP_ENCFF001VTO_intersect.bed
1087,0.0,fibroblast_of_the_aortic_adventitia_transcription_profiling_by_array_assay_ENCSR000DAG_ENCFF001VSH_ENCFF001VSI_intersect.bed
1088,0.0,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAH_ENCFF001VXR_ENCFF001VXS_intersect.bed
1089,0.0,foreskin_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAI_ENCFF001VXO_ENCFF001VXP_intersect.bed
1090,0.0,retinal_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAJ_ENCFF001VWG_ENCFF001VWH_intersect.bed
1091,0.0,non.pigmented_ciliary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAK_ENCFF001VVS_ENCFF001VVR_intersect.bed
1092,0.0,iris_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAL_ENCFF001VUT_ENCFF001VUU_intersect.bed
1093,0.0,epithelial_cell_of_esophagus_transcription_profiling_by_array_assay_ENCSR000DAM_ENCFF001VUF_ENCFF001VUG_intersect.bed
1094,0.0,choroid_plexus_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAN_ENCFF001VUC_ENCFF001VUB_intersect.bed
1095,0.0,cardiac_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DAO_ENCFF001VTX_ENCFF001VTY_intersect.bed
1096,0.0,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAP_ENCFF001VTT_ENCFF001VTU_intersect.bed
1097,0.0,amniotic_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAQ_ENCFF001VTJ_ENCFF001VTI_intersect.bed
1098,0.0,H7.hESC_transcription_profiling_by_array_assay_ENCSR000DAR_ENCFF001VTE_ENCFF001VTF_intersect.bed
1099,0.0,CMK_transcription_profiling_by_array_assay_ENCFF001VSP.bed
1100,0.0,fibroblast_of_skin_of_abdomen_transcription_profiling_by_array_assay_ENCSR000DAT_ENCFF001VSG_ENCFF001VSF_intersect.bed
1101,0.0,fibroblast_of_gingiva_transcription_profiling_by_array_assay_ENCSR000DAU_ENCFF001VSE_ENCFF001VSD_intersect.bed
1102,0.0,fibroblast_of_pedal_digit_skin_transcription_profiling_by_array_assay_ENCSR000DAV_ENCFF001VSC_ENCFF001VSB_intersect.bed
1103,0.0,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAW_ENCFF001VSA_ENCFF001VRZ_intersect.bed
1104,0.0,fibroblast_of_upper_leg_skin_transcription_profiling_by_array_assay_ENCSR000DAX_ENCFF001VRY_ENCFF001VRX_intersect.bed
1105,0.0,bronchial_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAY_ENCFF001VYB_ENCFF001VYC_intersect.bed
1106,0.0,Panc1_transcription_profiling_by_array_assay_ENCSR000DAZ_ENCFF001VXW_ENCFF001VXV_intersect.bed
1107,0.0,keratinocyte_transcription_profiling_by_array_assay_ENCFF001VXQ.bed
1108,0.0,NB4_transcription_profiling_by_array_assay_ENCSR000DBB_ENCFF001VXH_ENCFF001VXG_intersect.bed
1109,0.0,MCF.7_transcription_profiling_by_array_assay_ENCSR000DBC_ENCFF001VXF_ENCFF001VXE_intersect.bed
1110,0.0,Jurkat_transcription_profiling_by_array_assay_ENCSR000DBD_ENCFF001VWR_ENCFF001VWQ_intersect.bed
1111,0.0,endothelial_cell_of_umbilical_vein_transcription_profiling_by_array_assay_ENCSR000DBE_ENCFF001VWM_ENCFF001VWN_intersect.bed
1112,0.0,mammary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBF_ENCFF001VUX_ENCFF001VUY_intersect.bed
1113,0.0,GM12878_transcription_profiling_by_array_assay_ENCFF001VSV.bed
1114,0.0,BJ_transcription_profiling_by_array_assay_ENCSR000DBH_ENCFF001VSM_ENCFF001VSL_intersect.bed
1115,0.0,T.helper_1_cell_transcription_profiling_by_array_assay_ENCFF001VYJ.bed
1116,0.0,skeletal_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DBJ_ENCFF001VYE_ENCFF001VYD_intersect.bed
1117,0.0,K562_transcription_profiling_by_array_assay_ENCSR000DBK_ENCFF001VWT_ENCFF001VWS_intersect.bed
1118,0.0,HepG2_transcription_profiling_by_array_assay_ENCSR000DBL_ENCFF001VUL_ENCFF001VUM_intersect.bed
1119,0.0,GM06990_transcription_profiling_by_array_assay_ENCSR000DBM_ENCFF001VSR_ENCFF001VSQ_intersect.bed
1120,0.0,Caco.2_transcription_profiling_by_array_assay_ENCSR000DBN_ENCFF001VSN_ENCFF001VSO_intersect.bed
1121,0.0,SK.N.SH_transcription_profiling_by_array_assay_ENCSR000DBO_ENCFF001VYI_ENCFF001VYH_intersect.bed
1122,0.0,HeLa.S3_transcription_profiling_by_array_assay_ENCSR000DBP_ENCFF001VUK_ENCFF001VUJ_intersect.bed
1123,0.0,kidney_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBQ_ENCFF001VWC_ENCFF001VWD_intersect.bed
1124,0.0,renal_cortical_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBR_ENCFF001VWB_ENCFF001VWA_intersect.bed
1125,-0.195638437283,A204.1_FAIRE.seq_ENCFF001UYY.bed
1126,0.0,A549_FAIRE.seq_ENCFF001UXY.bed
1127,0.0,astrocyte_FAIRE.seq_ENCFF001UZB.bed
1128,0.0,bronchial_epithelial_cell_FAIRE.seq_ENCFF001UZC.bed
1129,0.0,colon_FAIRE.seq_ENCFF001UYA.bed
1130,0.0,endometrium_FAIRE.seq_ENCFF001UYB.bed
1131,0.0,endothelial_cell_of_umbilical_vein_FAIRE.seq_ENCFF001UYP.bed
1132,0.0,frontal_cortex_FAIRE.seq_ENCFF001UYC.bed
1133,0.0,G401.6_FAIRE.seq_ENCFF001UYZ.bed
1134,0.234665755869,GM12878_FAIRE.seq_ENCFF001UYE.bed
1135,0.0,GM12891_FAIRE.seq_ENCFF001UYF.bed
1136,0.0,GM12892_FAIRE.seq_ENCFF001UYG.bed
1137,0.0,GM18507_FAIRE.seq_ENCFF001UYH.bed
1138,0.00820227435553,GM19239_FAIRE.seq_ENCFF001UYI.bed
1139,0.0,H1.hESC_FAIRE.seq_ENCFF001UYJ.bed
1140,0.0,H54_FAIRE.seq_ENCFF001UYD.bed
1141,0.0,HeLa.S3_FAIRE.seq_ENCFF001UYK.bed
1142,0.0,HeLa.S3_FAIRE.seq_ENCFF001UYL.bed
1143,0.0,HeLa.S3_FAIRE.seq_ENCFF001UYM.bed
1144,0.0,HepG2_FAIRE.seq_ENCFF001UYN.bed
1145,0.0,HTR.8.SVneo_FAIRE.seq_ENCFF001UYO.bed
1146,0.099663389548,islet_of_Langerhans_FAIRE.seq_ENCFF001UZF.bed
1147,0.0,K562_FAIRE.seq_ENCFF001UYQ.bed
1148,0.0,K562_FAIRE.seq_ENCFF001UYR.bed
1149,0.0,K562_FAIRE.seq_ENCFF001UYS.bed
1150,-0.130226436109,keratinocyte_FAIRE.seq_ENCFF001UZD.bed
1151,0.0,kidney_FAIRE.seq_ENCFF001UYT.bed
1152,0.0,MCF.7_FAIRE.seq_ENCFF001UYU.bed
1153,0.0,MCF.7_FAIRE.seq_ENCFF001UYV.bed
1154,0.0,MCF.7_FAIRE.seq_ENCFF001UYW.bed
1155,0.0,medulloblastoma_FAIRE.seq_ENCFF001UYX.bed
1156,-0.0588946948914,pancreas_FAIRE.seq_ENCFF001UZE.bed
1157,0.0,RCC_7860_FAIRE.seq_ENCFF001UZG.bed
1158,0.0,small_intestine_FAIRE.seq_ENCFF001UZH.bed
1159,0.0,TTC549_FAIRE.seq_ENCFF001UZA.bed
1160,-0.307405910165,urothelium_cell_line_FAIRE.seq_ENCFF001UZI.bed
1161,-0.227355053186,urothelium_cell_line_FAIRE.seq_ENCFF001UZJ.bed
1162,0.0,E003.DNase.hotspot.fdr0.01.broad.bed
1163,-0.117207210704,E004.DNase.hotspot.fdr0.01.broad.bed
1164,0.0,E005.DNase.hotspot.fdr0.01.broad.bed
1165,0.0,E006.DNase.hotspot.fdr0.01.broad.bed
1166,-0.100263085162,E007.DNase.hotspot.fdr0.01.broad.bed
1167,0.0,E008.DNase.hotspot.fdr0.01.broad.bed
1168,-0.0580369617917,E017.DNase.hotspot.fdr0.01.broad.bed
1169,0.0,E021.DNase.hotspot.fdr0.01.broad.bed
1170,0.0,E022.DNase.hotspot.fdr0.01.broad.bed
1171,0.0,E028.DNase.hotspot.fdr0.01.broad.bed
1172,0.0,E029.DNase.hotspot.fdr0.01.broad.bed
1173,0.0,E032.DNase.hotspot.fdr0.01.broad.bed
1174,0.0,E033.DNase.hotspot.fdr0.01.broad.bed
1175,0.0,E034.DNase.hotspot.fdr0.01.broad.bed
1176,-0.358293290827,E046.DNase.hotspot.fdr0.01.broad.bed
1177,0.0,E050.DNase.hotspot.fdr0.01.broad.bed
1178,-0.0814436244264,E051.DNase.hotspot.fdr0.01.broad.bed
1179,0.0,E055.DNase.hotspot.fdr0.01.broad.bed
1180,0.0,E056.DNase.hotspot.fdr0.01.broad.bed
1181,0.0,E057.DNase.hotspot.fdr0.01.broad.bed
1182,0.0,E059.DNase.hotspot.fdr0.01.broad.bed
1183,-0.0373624313288,E080.DNase.hotspot.fdr0.01.broad.bed
1184,0.0,E081.DNase.hotspot.fdr0.01.broad.bed
1185,0.0,E082.DNase.hotspot.fdr0.01.broad.bed
1186,0.0,E083.DNase.hotspot.fdr0.01.broad.bed
1187,0.0,E084.DNase.hotspot.fdr0.01.broad.bed
1188,0.0,E085.DNase.hotspot.fdr0.01.broad.bed
1189,0.0,E086.DNase.hotspot.fdr0.01.broad.bed
1190,0.0,E088.DNase.hotspot.fdr0.01.broad.bed
1191,0.139868510351,E089.DNase.hotspot.fdr0.01.broad.bed
1192,0.0,E090.DNase.hotspot.fdr0.01.broad.bed
1193,0.0,E091.DNase.hotspot.fdr0.01.broad.bed
1194,0.287781756301,E092.DNase.hotspot.fdr0.01.broad.bed
1195,0.0,E093.DNase.hotspot.fdr0.01.broad.bed
1196,0.0,E094.DNase.hotspot.fdr0.01.broad.bed
1197,0.0,E097.DNase.hotspot.fdr0.01.broad.bed
1198,0.0,E098.DNase.hotspot.fdr0.01.broad.bed
1199,0.0,E100.DNase.hotspot.fdr0.01.broad.bed
1200,0.422442895465,E109.DNase.hotspot.fdr0.01.broad.bed
1201,0.0,E001.H3K27me3.gappedPeak
1202,0.0,E001.H3K36me3.gappedPeak
1203,0.0,E001.H3K4me1.gappedPeak
1204,-0.0464675982127,E001.H3K4me3.gappedPeak
1205,0.0,E001.H3K9ac.gappedPeak
1206,0.0,E001.H3K9me3.gappedPeak
1207,0.0,E002.H3K27me3.gappedPeak
1208,0.0,E002.H3K36me3.gappedPeak
1209,0.0,E002.H3K4me1.gappedPeak
1210,0.0,E002.H3K4me3.gappedPeak
1211,0.0,E002.H3K9ac.gappedPeak
1212,0.0,E002.H3K9me3.gappedPeak
1213,0.0,E003.H2AK5ac.gappedPeak
1214,0.0,E003.H2A.Z.gappedPeak
1215,0.0,E003.H2BK120ac.gappedPeak
1216,0.0,E003.H2BK12ac.gappedPeak
1217,0.0,E003.H2BK15ac.gappedPeak
1218,0.0,E003.H2BK20ac.gappedPeak
1219,-0.389411690461,E003.H2BK5ac.gappedPeak
1220,0.0,E003.H3K14ac.gappedPeak
1221,0.0,E003.H3K18ac.gappedPeak
1222,0.0,E003.H3K23ac.gappedPeak
1223,-0.0862600198486,E003.H3K23me2.gappedPeak
1224,-0.110722124696,E003.H3K27ac.gappedPeak
1225,0.154219937234,E003.H3K27me3.gappedPeak
1226,0.0,E003.H3K36me3.gappedPeak
1227,0.0,E003.H3K4ac.gappedPeak
1228,0.0,E003.H3K4me1.gappedPeak
1229,0.0,E003.H3K4me2.gappedPeak
1230,0.0,E003.H3K4me3.gappedPeak
1231,0.0,E003.H3K56ac.gappedPeak
1232,0.0,E003.H3K79me1.gappedPeak
1233,0.0,E003.H3K79me2.gappedPeak
1234,0.0,E003.H3K9ac.gappedPeak
1235,-0.368523928039,E003.H3K9me3.gappedPeak
1236,0.0,E003.H4K20me1.gappedPeak
1237,0.0,E003.H4K5ac.gappedPeak
1238,0.0,E003.H4K8ac.gappedPeak
1239,0.0,E003.H4K91ac.gappedPeak
1240,-0.177216255846,E004.H2AK5ac.gappedPeak
1241,0.00482477218322,E004.H2BK120ac.gappedPeak
1242,0.0,E004.H2BK15ac.gappedPeak
1243,0.0,E004.H2BK5ac.gappedPeak
1244,0.0,E004.H3K18ac.gappedPeak
1245,-0.112901495474,E004.H3K23ac.gappedPeak
1246,0.0,E004.H3K27ac.gappedPeak
1247,0.0,E004.H3K27me3.gappedPeak
1248,0.0,E004.H3K36me3.gappedPeak
1249,0.0,E004.H3K4ac.gappedPeak
1250,0.0,E004.H3K4me1.gappedPeak
1251,-0.292775051857,E004.H3K4me2.gappedPeak
1252,0.0,E004.H3K4me3.gappedPeak
1253,0.0,E004.H3K79me1.gappedPeak
1254,0.0,E004.H3K79me2.gappedPeak
1255,0.314580796325,E004.H3K9ac.gappedPeak
1256,0.0,E004.H3K9me3.gappedPeak
1257,0.0,E004.H4K8ac.gappedPeak
1258,0.0,E005.H2AK5ac.gappedPeak
1259,0.263079505744,E005.H2A.Z.gappedPeak
1260,0.0,E005.H2BK120ac.gappedPeak
1261,0.0,E005.H2BK12ac.gappedPeak
1262,0.0,E005.H2BK5ac.gappedPeak
1263,0.0,E005.H3K14ac.gappedPeak
1264,0.0,E005.H3K18ac.gappedPeak
1265,0.15660716423,E005.H3K23ac.gappedPeak
1266,0.0,E005.H3K27ac.gappedPeak
1267,-0.00678869934141,E005.H3K27me3.gappedPeak
1268,0.0,E005.H3K36me3.gappedPeak
1269,-0.129633369862,E005.H3K4ac.gappedPeak
1270,0.0,E005.H3K4me1.gappedPeak
1271,0.0,E005.H3K4me2.gappedPeak
1272,0.0,E005.H3K4me3.gappedPeak
1273,0.0,E005.H3K79me1.gappedPeak
1274,0.0,E005.H3K79me2.gappedPeak
1275,0.0,E005.H3K9ac.gappedPeak
1276,0.0,E005.H3K9me3.gappedPeak
1277,-0.185418357952,E005.H4K12ac.gappedPeak
1278,0.0,E005.H4K8ac.gappedPeak
1279,0.15516158735,E005.H4K91ac.gappedPeak
1280,0.0,E006.H2AK5ac.gappedPeak
1281,0.0,E006.H2A.Z.gappedPeak
1282,0.0,E006.H2BK120ac.gappedPeak
1283,-0.27308267184,E006.H2BK12ac.gappedPeak
1284,-0.160302076167,E006.H2BK5ac.gappedPeak
1285,-0.238406520246,E006.H3K14ac.gappedPeak
1286,-0.00989779982179,E006.H3K18ac.gappedPeak
1287,-0.200488963584,E006.H3K23ac.gappedPeak
1288,0.00987523197777,E006.H3K27ac.gappedPeak
1289,-0.0681763957805,E006.H3K27me3.gappedPeak
1290,0.244839176746,E006.H3K36me3.gappedPeak
1291,0.0,E006.H3K4ac.gappedPeak
1292,0.0,E006.H3K4me1.gappedPeak
1293,0.0,E006.H3K4me2.gappedPeak
1294,-0.176388040415,E006.H3K4me3.gappedPeak
1295,0.0,E006.H3K79me1.gappedPeak
1296,-0.0785114122713,E006.H3K9ac.gappedPeak
1297,-0.0146446772673,E006.H3K9me3.gappedPeak
1298,0.0,E006.H4K8ac.gappedPeak
1299,0.0,E006.H4K91ac.gappedPeak
1300,0.0,E007.H2AK5ac.gappedPeak
1301,0.0,E007.H2BK120ac.gappedPeak
1302,0.0,E007.H2BK12ac.gappedPeak
1303,0.0,E007.H2BK15ac.gappedPeak
1304,-0.0245568197404,E007.H2BK5ac.gappedPeak
1305,0.0,E007.H3K14ac.gappedPeak
1306,-0.0370368657473,E007.H3K18ac.gappedPeak
1307,0.0,E007.H3K23ac.gappedPeak
1308,0.0,E007.H3K27ac.gappedPeak
1309,-0.466895352168,E007.H3K27me3.gappedPeak
1310,0.0,E007.H3K36me3.gappedPeak
1311,0.0,E007.H3K4ac.gappedPeak
1312,-0.178509875987,E007.H3K4me1.gappedPeak
1313,0.203476754746,E007.H3K4me2.gappedPeak
1314,0.0,E007.H3K4me3.gappedPeak
1315,0.0,E007.H3K79me1.gappedPeak
1316,-0.0890764929266,E007.H3K9ac.gappedPeak
1317,0.0,E007.H3K9me3.gappedPeak
1318,0.0,E007.H4K8ac.gappedPeak
1319,0.0,E007.H4K91ac.gappedPeak
1320,0.0,E008.H2AK5ac.gappedPeak
1321,0.0,E008.H2A.Z.gappedPeak
1322,0.0,E008.H2BK120ac.gappedPeak
1323,-0.006098914328,E008.H2BK12ac.gappedPeak
1324,0.0,E008.H2BK15ac.gappedPeak
1325,0.0,E008.H2BK20ac.gappedPeak
1326,-0.0249046290107,E008.H2BK5ac.gappedPeak
1327,0.0,E008.H3K14ac.gappedPeak
1328,-0.0437144884504,E008.H3K18ac.gappedPeak
1329,0.0,E008.H3K23ac.gappedPeak
1330,0.0,E008.H3K23me2.gappedPeak
1331,0.0,E008.H3K27ac.gappedPeak
1332,0.0,E008.H3K27me3.gappedPeak
1333,-0.265280298318,E008.H3K36me3.gappedPeak
1334,-0.122289442536,E008.H3K4ac.gappedPeak
