,Feature,Weight
998,OCI.LY7_ChIP.seq_H2AFZ_ENCFF983OAS.bed,0.0
999,DOHH2_ChIP.seq_H3K27me3_ENCFF798XND.bed,0.0
1000,OCI.LY7_ChIP.seq_H3K27ac_ENCFF792CBB.bed,0.0
1001,DOHH2_ChIP.seq_H3K4me1_ENCFF368ZRC.bed,0.0
1002,DOHH2_ChIP.seq_H3K9me2_ENCFF366EYW.bed,0.0
1003,Loucy_ChIP.seq_H3K9ac_ENCFF993SAA.bed,0.0
1004,Loucy_ChIP.seq_H3K27ac_ENCFF024YNQ.bed,0.0
1005,DOHH2_ChIP.seq_H3K79me2_ENCFF861TUS.bed,0.0
1006,Loucy_ChIP.seq_H3K4me3_ENCFF210NWT.bed,0.0
1007,DOHH2_ChIP.seq_H3K27ac_ENCFF311RVY.bed,0.0
1008,GM12878_ChIP.seq_CREM_ENCFF804OVD.bed,0.0
1009,Loucy_ChIP.seq_H2AFZ_ENCFF636BGO.bed,0.0
1010,DOHH2_ChIP.seq_H3K4me2_ENCFF244FMG.bed,0.0
1011,GM12878_transcription_profiling_by_array_assay_ENCFF001SNI.bed,0.0
1012,GM12878_transcription_profiling_by_array_assay_ENCFF001SNK.bed,0.0
1013,K562_transcription_profiling_by_array_assay_ENCFF001SNZ.bed,0.0
1014,K562_transcription_profiling_by_array_assay_ENCFF001SNT.bed,0.0
1015,K562_transcription_profiling_by_array_assay_ENCFF001SNU.bed,0.0
1016,K562_transcription_profiling_by_array_assay_ENCFF001SNX.bed,0.0
1017,K562_transcription_profiling_by_array_assay_ENCFF001SNY.bed,0.0
1018,prostate_gland_transcription_profiling_by_array_assay_ENCFF001SOE.bed,0.0
1019,prostate_gland_transcription_profiling_by_array_assay_ENCFF001SOI.bed,0.0
1020,K562_transcription_profiling_by_array_assay_ENCFF001SNR.bed,0.0
1021,GM12878_transcription_profiling_by_array_assay_ENCFF001SNH.bed,0.0
1022,K562_transcription_profiling_by_array_assay_ENCFF001SNS.bed,0.0
1023,K562_transcription_profiling_by_array_assay_ENCFF001SNW.bed,0.0
1024,K562_transcription_profiling_by_array_assay_ENCFF001SNV.bed,0.0
1025,GM12878_transcription_profiling_by_array_assay_ENCFF001SNG.bed,0.0
1026,GM12878_transcription_profiling_by_array_assay_ENCFF001SNL.bed,0.0
1027,HepG2_transcription_profiling_by_array_assay_ENCFF001SNM.bed,0.0
1028,HepG2_transcription_profiling_by_array_assay_ENCFF001SNN.bed,0.0
1029,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOA.bed,0.0713901360446
1030,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOB.bed,0.0
1031,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOC.bed,0.0
1032,keratinocyte_transcription_profiling_by_array_assay_ENCFF001SOD.bed,0.0543233383418
1033,HepG2_transcription_profiling_by_array_assay_ENCFF001SNP.bed,0.0
1034,HepG2_transcription_profiling_by_array_assay_ENCFF001SNQ.bed,0.0
1035,GM12878_transcription_profiling_by_array_assay_ENCFF001SNJ.bed,0.0
1036,HepG2_transcription_profiling_by_array_assay_ENCFF001SNO.bed,0.0
1037,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYE_ENCFF001VTD_ENCFF001VTC_intersect.bed,0.0
1038,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYF_ENCFF001VTA_ENCFF001VTB_intersect.bed,0.0
1039,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYG_ENCFF001VSZ_ENCFF001VSY_intersect.bed,0.0
1040,cardiac_mesoderm_transcription_profiling_by_array_assay_ENCSR000CYH_ENCFF001VSW_ENCFF001VSX_intersect.bed,0.0
1041,WERI.Rb.1_transcription_profiling_by_array_assay_ENCFF001VYK.bed,0.0
1042,SK.N.MC_transcription_profiling_by_array_assay_ENCSR000CYN_ENCFF001VYF_ENCFF001VYG_intersect.bed,0.0
1043,epithelial_cell_of_prostate_transcription_profiling_by_array_assay_ENCSR000CYO_ENCFF001VXX_ENCFF001VXY_intersect.bed,0.0
1044,NT2.D1_transcription_profiling_by_array_assay_ENCSR000CYP_ENCFF001VXT_ENCFF001VXU_intersect.bed,0.0
1045,bronchial_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000CYQ_ENCFF001VXK_ENCFF001VXL_intersect.bed,0.0
1046,pulmonary_artery_endothelial_cell_transcription_profiling_by_array_assay_ENCFF001VVT.bed,0.0
1047,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CYS_ENCFF001VVB_ENCFF001VVC_intersect.bed,0.0
1048,HFF.Myc_transcription_profiling_by_array_assay_ENCSR000CYT_ENCFF001VUP_ENCFF001VUQ_intersect.bed,0.0
1049,foreskin_fibroblast_transcription_profiling_by_array_assay_ENCSR000CYU_ENCFF001VUN_ENCFF001VUO_intersect.bed,0.0
1050,smooth_muscle_cell_of_the_brain_vasculature_transcription_profiling_by_array_assay_ENCSR000CYV_ENCFF001VTR_ENCFF001VTS_intersect.bed,0.0
1051,brain_pericyte_transcription_profiling_by_array_assay_ENCFF001VTQ.bed,0.0
1052,astrocyte_of_the_hippocampus_transcription_profiling_by_array_assay_ENCSR000CYX_ENCFF001VTK_ENCFF001VTL_intersect.bed,0.0
1053,GM12865_transcription_profiling_by_array_assay_ENCSR000CYY_ENCFF001VSU_ENCFF001VST_intersect.bed,0.0
1054,GM12864_transcription_profiling_by_array_assay_ENCFF001VSS.bed,0.0
1055,skeletal_muscle_myoblast_transcription_profiling_by_array_assay_ENCSR000CZA_ENCFF001VWJ_ENCFF001VWI_intersect.bed,0.0
1056,glomerular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZB_ENCFF001VWF_ENCFF001VWE_intersect.bed,0.0
1057,astrocyte_of_the_cerebellum_transcription_profiling_by_array_assay_ENCSR000CZC_ENCFF001VTG_ENCFF001VTH_intersect.bed,0.0
1058,WI38_transcription_profiling_by_array_assay_ENCSR000CZD_ENCFF001VYM_ENCFF001VYL_intersect.bed,0.0
1059,WI38_transcription_profiling_by_array_assay_ENCSR000CZE_ENCFF001VYN_ENCFF001VYO_intersect.bed,0.0
1060,epithelial_cell_of_proximal_tubule_transcription_profiling_by_array_assay_ENCSR000CZF_ENCFF001VYA_ENCFF001VXZ_intersect.bed,0.0
1061,LNCaP_clone_FGC_transcription_profiling_by_array_assay_ENCSR000CZG_ENCFF001VXC_ENCFF001VXD_intersect.bed,0.0
1062,myotube_transcription_profiling_by_array_assay_ENCSR000CZH_ENCFF001VWK_ENCFF001VWL_intersect.bed,0.0
1063,astrocyte_of_the_spinal_cord_transcription_profiling_by_array_assay_ENCSR000CZI_ENCFF001VTN_ENCFF001VTM_intersect.bed,0.0
1064,BE2C_transcription_profiling_by_array_assay_ENCSR000CZJ_ENCFF001VSK_ENCFF001VSJ_intersect.bed,0.0
1065,A549_transcription_profiling_by_array_assay_ENCSR000CZK_ENCFF001VRW_ENCFF001VRV_intersect.bed,0.0
1066,fibroblast_of_dermis_transcription_profiling_by_array_assay_ENCSR000CZL_ENCFF001VXN_ENCFF001VXM_intersect.bed,0.0
1067,astrocyte_transcription_profiling_by_array_assay_ENCSR000CZM_ENCFF001VXJ_ENCFF001VXI_intersect.bed,0.0
1068,fibroblast_of_villous_mesenchyme_transcription_profiling_by_array_assay_ENCSR000CZN_ENCFF001VWO_ENCFF001VWP_intersect.bed,0.0
1069,fibroblast_of_peridontal_ligament_transcription_profiling_by_array_assay_ENCSR000CZO_ENCFF001VVX_ENCFF001VVW_intersect.bed,0.0
1070,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000CZP_ENCFF001VVZ_ENCFF001VVY_intersect.bed,0.0
1071,fibroblast_of_pulmonary_artery_transcription_profiling_by_array_assay_ENCSR000CZQ_ENCFF001VVV_ENCFF001VVU_intersect.bed,0.0
1072,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZR_ENCFF001VVL_ENCFF001VVM_intersect.bed,0.0
1073,dermis_microvascular_lymphatic_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZS_ENCFF001VVK_ENCFF001VVJ_intersect.bed,0.0
1074,dermis_microvascular_lymphatic_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZT_ENCFF001VVH_ENCFF001VVI_intersect.bed,0.0
1075,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZU_ENCFF001VVG_ENCFF001VVF_intersect.bed,0.0
1076,dermis_blood_vessel_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZV_ENCFF001VVD_ENCFF001VVE_intersect.bed,0.0
1077,lung_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZW_ENCFF001VVQ_ENCFF001VVP_intersect.bed,0.0
1078,lung_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000CZX_ENCFF001VVN_ENCFF001VVO_intersect.bed,0.0
1079,fibroblast_of_mammary_gland_transcription_profiling_by_array_assay_ENCSR000CZY_ENCFF001VUZ_ENCFF001VVA_intersect.bed,0.0
1080,HL.60_transcription_profiling_by_array_assay_ENCSR000CZZ_ENCFF001VUV_ENCFF001VUW_intersect.bed,0.0
1081,fibroblast_of_gingiva_transcription_profiling_by_array_assay_ENCSR000DAA_ENCFF001VUS_ENCFF001VUR_intersect.bed,0.0
1082,HEK293_transcription_profiling_by_array_assay_ENCSR000DAB_ENCFF001VUH_ENCFF001VUI_intersect.bed,0.0
1083,fibroblast_of_the_conjunctiva_transcription_profiling_by_array_assay_ENCSR000DAC_ENCFF001VUA_ENCFF001VTZ_intersect.bed,0.0
1084,HCT116_transcription_profiling_by_array_assay_ENCSR000DAD_ENCFF001VUD_ENCFF001VUE_intersect.bed,0.0
1085,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAE_ENCFF001VTV_ENCFF001VTW_intersect.bed,0.0
1086,brain_microvascular_endothelial_cell_transcription_profiling_by_array_assay_ENCSR000DAF_ENCFF001VTP_ENCFF001VTO_intersect.bed,0.0
1087,fibroblast_of_the_aortic_adventitia_transcription_profiling_by_array_assay_ENCSR000DAG_ENCFF001VSH_ENCFF001VSI_intersect.bed,0.0
1088,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAH_ENCFF001VXR_ENCFF001VXS_intersect.bed,0.0
1089,foreskin_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAI_ENCFF001VXO_ENCFF001VXP_intersect.bed,0.0
1090,retinal_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAJ_ENCFF001VWG_ENCFF001VWH_intersect.bed,0.0
1091,non.pigmented_ciliary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAK_ENCFF001VVS_ENCFF001VVR_intersect.bed,0.0
1092,iris_pigment_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAL_ENCFF001VUT_ENCFF001VUU_intersect.bed,0.0
1093,epithelial_cell_of_esophagus_transcription_profiling_by_array_assay_ENCSR000DAM_ENCFF001VUF_ENCFF001VUG_intersect.bed,0.0
1094,choroid_plexus_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAN_ENCFF001VUC_ENCFF001VUB_intersect.bed,0.0
1095,cardiac_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DAO_ENCFF001VTX_ENCFF001VTY_intersect.bed,0.0
1096,cardiac_fibroblast_transcription_profiling_by_array_assay_ENCSR000DAP_ENCFF001VTT_ENCFF001VTU_intersect.bed,0.0
1097,amniotic_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAQ_ENCFF001VTJ_ENCFF001VTI_intersect.bed,0.0
1098,H7.hESC_transcription_profiling_by_array_assay_ENCSR000DAR_ENCFF001VTE_ENCFF001VTF_intersect.bed,0.0
1099,CMK_transcription_profiling_by_array_assay_ENCFF001VSP.bed,0.0
1100,fibroblast_of_skin_of_abdomen_transcription_profiling_by_array_assay_ENCSR000DAT_ENCFF001VSG_ENCFF001VSF_intersect.bed,0.0
1101,fibroblast_of_gingiva_transcription_profiling_by_array_assay_ENCSR000DAU_ENCFF001VSE_ENCFF001VSD_intersect.bed,0.0
1102,fibroblast_of_pedal_digit_skin_transcription_profiling_by_array_assay_ENCSR000DAV_ENCFF001VSC_ENCFF001VSB_intersect.bed,0.0
1103,fibroblast_of_lung_transcription_profiling_by_array_assay_ENCSR000DAW_ENCFF001VSA_ENCFF001VRZ_intersect.bed,0.0
1104,fibroblast_of_upper_leg_skin_transcription_profiling_by_array_assay_ENCSR000DAX_ENCFF001VRY_ENCFF001VRX_intersect.bed,0.0
1105,bronchial_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DAY_ENCFF001VYB_ENCFF001VYC_intersect.bed,0.0
1106,Panc1_transcription_profiling_by_array_assay_ENCSR000DAZ_ENCFF001VXW_ENCFF001VXV_intersect.bed,0.0
1107,keratinocyte_transcription_profiling_by_array_assay_ENCFF001VXQ.bed,0.0
1108,NB4_transcription_profiling_by_array_assay_ENCSR000DBB_ENCFF001VXH_ENCFF001VXG_intersect.bed,0.0
1109,MCF.7_transcription_profiling_by_array_assay_ENCSR000DBC_ENCFF001VXF_ENCFF001VXE_intersect.bed,0.0
1110,Jurkat_transcription_profiling_by_array_assay_ENCSR000DBD_ENCFF001VWR_ENCFF001VWQ_intersect.bed,0.0
1111,endothelial_cell_of_umbilical_vein_transcription_profiling_by_array_assay_ENCSR000DBE_ENCFF001VWM_ENCFF001VWN_intersect.bed,0.0
1112,mammary_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBF_ENCFF001VUX_ENCFF001VUY_intersect.bed,0.0
1113,GM12878_transcription_profiling_by_array_assay_ENCFF001VSV.bed,0.0
1114,BJ_transcription_profiling_by_array_assay_ENCSR000DBH_ENCFF001VSM_ENCFF001VSL_intersect.bed,0.0
1115,T.helper_1_cell_transcription_profiling_by_array_assay_ENCFF001VYJ.bed,0.0
1116,skeletal_muscle_cell_transcription_profiling_by_array_assay_ENCSR000DBJ_ENCFF001VYE_ENCFF001VYD_intersect.bed,0.0
1117,K562_transcription_profiling_by_array_assay_ENCSR000DBK_ENCFF001VWT_ENCFF001VWS_intersect.bed,0.0
1118,HepG2_transcription_profiling_by_array_assay_ENCSR000DBL_ENCFF001VUL_ENCFF001VUM_intersect.bed,0.0
1119,GM06990_transcription_profiling_by_array_assay_ENCSR000DBM_ENCFF001VSR_ENCFF001VSQ_intersect.bed,0.0
1120,Caco.2_transcription_profiling_by_array_assay_ENCSR000DBN_ENCFF001VSN_ENCFF001VSO_intersect.bed,0.0
1121,SK.N.SH_transcription_profiling_by_array_assay_ENCSR000DBO_ENCFF001VYI_ENCFF001VYH_intersect.bed,0.0
1122,HeLa.S3_transcription_profiling_by_array_assay_ENCSR000DBP_ENCFF001VUK_ENCFF001VUJ_intersect.bed,0.0
1123,kidney_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBQ_ENCFF001VWC_ENCFF001VWD_intersect.bed,0.0
1124,renal_cortical_epithelial_cell_transcription_profiling_by_array_assay_ENCSR000DBR_ENCFF001VWB_ENCFF001VWA_intersect.bed,0.0
1125,A204.1_FAIRE.seq_ENCFF001UYY.bed,0.0
1126,A549_FAIRE.seq_ENCFF001UXY.bed,0.0
1127,astrocyte_FAIRE.seq_ENCFF001UZB.bed,0.0
1128,bronchial_epithelial_cell_FAIRE.seq_ENCFF001UZC.bed,0.0
1129,colon_FAIRE.seq_ENCFF001UYA.bed,0.0
1130,endometrium_FAIRE.seq_ENCFF001UYB.bed,0.0
1131,endothelial_cell_of_umbilical_vein_FAIRE.seq_ENCFF001UYP.bed,0.0
1132,frontal_cortex_FAIRE.seq_ENCFF001UYC.bed,0.0
1133,G401.6_FAIRE.seq_ENCFF001UYZ.bed,0.0
1134,GM12878_FAIRE.seq_ENCFF001UYE.bed,0.0
1135,GM12891_FAIRE.seq_ENCFF001UYF.bed,0.0
1136,GM12892_FAIRE.seq_ENCFF001UYG.bed,0.0
1137,GM18507_FAIRE.seq_ENCFF001UYH.bed,0.0
1138,GM19239_FAIRE.seq_ENCFF001UYI.bed,0.0
1139,H1.hESC_FAIRE.seq_ENCFF001UYJ.bed,0.0
1140,H54_FAIRE.seq_ENCFF001UYD.bed,0.0
1141,HeLa.S3_FAIRE.seq_ENCFF001UYK.bed,0.0
1142,HeLa.S3_FAIRE.seq_ENCFF001UYL.bed,0.0
1143,HeLa.S3_FAIRE.seq_ENCFF001UYM.bed,0.0
1144,HepG2_FAIRE.seq_ENCFF001UYN.bed,0.0
1145,HTR.8.SVneo_FAIRE.seq_ENCFF001UYO.bed,0.0
1146,islet_of_Langerhans_FAIRE.seq_ENCFF001UZF.bed,0.0693179706157
1147,K562_FAIRE.seq_ENCFF001UYQ.bed,0.0
1148,K562_FAIRE.seq_ENCFF001UYR.bed,0.0
1149,K562_FAIRE.seq_ENCFF001UYS.bed,0.0
1150,keratinocyte_FAIRE.seq_ENCFF001UZD.bed,0.0
1151,kidney_FAIRE.seq_ENCFF001UYT.bed,0.0
1152,MCF.7_FAIRE.seq_ENCFF001UYU.bed,0.0
1153,MCF.7_FAIRE.seq_ENCFF001UYV.bed,0.0
1154,MCF.7_FAIRE.seq_ENCFF001UYW.bed,0.0
1155,medulloblastoma_FAIRE.seq_ENCFF001UYX.bed,0.0
1156,pancreas_FAIRE.seq_ENCFF001UZE.bed,0.0
1157,RCC_7860_FAIRE.seq_ENCFF001UZG.bed,0.0
1158,small_intestine_FAIRE.seq_ENCFF001UZH.bed,0.0
1159,TTC549_FAIRE.seq_ENCFF001UZA.bed,0.0
1160,urothelium_cell_line_FAIRE.seq_ENCFF001UZI.bed,0.0
1161,urothelium_cell_line_FAIRE.seq_ENCFF001UZJ.bed,0.0
1162,E003.DNase.hotspot.fdr0.01.broad.bed,0.0
1163,E004.DNase.hotspot.fdr0.01.broad.bed,0.0
1164,E005.DNase.hotspot.fdr0.01.broad.bed,0.0
1165,E006.DNase.hotspot.fdr0.01.broad.bed,0.0
1166,E007.DNase.hotspot.fdr0.01.broad.bed,0.0
1167,E008.DNase.hotspot.fdr0.01.broad.bed,0.0
1168,E017.DNase.hotspot.fdr0.01.broad.bed,0.0
1169,E021.DNase.hotspot.fdr0.01.broad.bed,0.0
1170,E022.DNase.hotspot.fdr0.01.broad.bed,0.0
1171,E028.DNase.hotspot.fdr0.01.broad.bed,0.0
1172,E029.DNase.hotspot.fdr0.01.broad.bed,0.0
1173,E032.DNase.hotspot.fdr0.01.broad.bed,0.0
1174,E033.DNase.hotspot.fdr0.01.broad.bed,0.0
1175,E034.DNase.hotspot.fdr0.01.broad.bed,0.0
1176,E046.DNase.hotspot.fdr0.01.broad.bed,0.0
1177,E050.DNase.hotspot.fdr0.01.broad.bed,0.0
1178,E051.DNase.hotspot.fdr0.01.broad.bed,0.0
1179,E055.DNase.hotspot.fdr0.01.broad.bed,0.0
1180,E056.DNase.hotspot.fdr0.01.broad.bed,0.0
1181,E057.DNase.hotspot.fdr0.01.broad.bed,0.0
1182,E059.DNase.hotspot.fdr0.01.broad.bed,0.0
1183,E080.DNase.hotspot.fdr0.01.broad.bed,0.0
1184,E081.DNase.hotspot.fdr0.01.broad.bed,0.0
1185,E082.DNase.hotspot.fdr0.01.broad.bed,0.0
1186,E083.DNase.hotspot.fdr0.01.broad.bed,0.0
1187,E084.DNase.hotspot.fdr0.01.broad.bed,0.0
1188,E085.DNase.hotspot.fdr0.01.broad.bed,0.0
1189,E086.DNase.hotspot.fdr0.01.broad.bed,0.0
1190,E088.DNase.hotspot.fdr0.01.broad.bed,0.0
1191,E089.DNase.hotspot.fdr0.01.broad.bed,0.0
1192,E090.DNase.hotspot.fdr0.01.broad.bed,0.0
1193,E091.DNase.hotspot.fdr0.01.broad.bed,0.0
1194,E092.DNase.hotspot.fdr0.01.broad.bed,0.0343748457711
1195,E093.DNase.hotspot.fdr0.01.broad.bed,0.0
1196,E094.DNase.hotspot.fdr0.01.broad.bed,0.0
1197,E097.DNase.hotspot.fdr0.01.broad.bed,0.0
1198,E098.DNase.hotspot.fdr0.01.broad.bed,0.0
1199,E100.DNase.hotspot.fdr0.01.broad.bed,0.0
1200,E109.DNase.hotspot.fdr0.01.broad.bed,0.127574626859
1201,E001.H3K27me3.gappedPeak,0.0
1202,E001.H3K36me3.gappedPeak,0.0
1203,E001.H3K4me1.gappedPeak,0.0
1204,E001.H3K4me3.gappedPeak,0.0
1205,E001.H3K9ac.gappedPeak,0.0
1206,E001.H3K9me3.gappedPeak,0.0
1207,E002.H3K27me3.gappedPeak,0.0
1208,E002.H3K36me3.gappedPeak,0.0
1209,E002.H3K4me1.gappedPeak,0.0
1210,E002.H3K4me3.gappedPeak,0.0
1211,E002.H3K9ac.gappedPeak,0.0
1212,E002.H3K9me3.gappedPeak,0.0
1213,E003.H2AK5ac.gappedPeak,0.0
1214,E003.H2A.Z.gappedPeak,0.0
1215,E003.H2BK120ac.gappedPeak,0.0
1216,E003.H2BK12ac.gappedPeak,0.0
1217,E003.H2BK15ac.gappedPeak,0.0
1218,E003.H2BK20ac.gappedPeak,0.0
1219,E003.H2BK5ac.gappedPeak,-0.0860678880603
1220,E003.H3K14ac.gappedPeak,0.0
1221,E003.H3K18ac.gappedPeak,0.0
1222,E003.H3K23ac.gappedPeak,0.0
1223,E003.H3K23me2.gappedPeak,0.0
1224,E003.H3K27ac.gappedPeak,0.0
1225,E003.H3K27me3.gappedPeak,0.0
1226,E003.H3K36me3.gappedPeak,0.0
1227,E003.H3K4ac.gappedPeak,0.0
1228,E003.H3K4me1.gappedPeak,0.0
1229,E003.H3K4me2.gappedPeak,0.0
1230,E003.H3K4me3.gappedPeak,0.0
1231,E003.H3K56ac.gappedPeak,0.0
1232,E003.H3K79me1.gappedPeak,0.0
1233,E003.H3K79me2.gappedPeak,0.0
1234,E003.H3K9ac.gappedPeak,0.0
1235,E003.H3K9me3.gappedPeak,-0.16985344028
1236,E003.H4K20me1.gappedPeak,0.0
1237,E003.H4K5ac.gappedPeak,0.0
1238,E003.H4K8ac.gappedPeak,0.0
1239,E003.H4K91ac.gappedPeak,0.0
1240,E004.H2AK5ac.gappedPeak,0.0
1241,E004.H2BK120ac.gappedPeak,0.0
1242,E004.H2BK15ac.gappedPeak,0.0
1243,E004.H2BK5ac.gappedPeak,0.0
1244,E004.H3K18ac.gappedPeak,0.0
1245,E004.H3K23ac.gappedPeak,0.0
1246,E004.H3K27ac.gappedPeak,0.0
1247,E004.H3K27me3.gappedPeak,0.0
1248,E004.H3K36me3.gappedPeak,0.0
1249,E004.H3K4ac.gappedPeak,0.0
1250,E004.H3K4me1.gappedPeak,0.0
1251,E004.H3K4me2.gappedPeak,0.0
1252,E004.H3K4me3.gappedPeak,0.0
1253,E004.H3K79me1.gappedPeak,0.0
1254,E004.H3K79me2.gappedPeak,0.0
1255,E004.H3K9ac.gappedPeak,0.0
1256,E004.H3K9me3.gappedPeak,0.0
1257,E004.H4K8ac.gappedPeak,0.0
1258,E005.H2AK5ac.gappedPeak,0.0
1259,E005.H2A.Z.gappedPeak,0.0
1260,E005.H2BK120ac.gappedPeak,0.0
1261,E005.H2BK12ac.gappedPeak,0.0
1262,E005.H2BK5ac.gappedPeak,0.0
1263,E005.H3K14ac.gappedPeak,0.0
1264,E005.H3K18ac.gappedPeak,0.0
1265,E005.H3K23ac.gappedPeak,0.0
1266,E005.H3K27ac.gappedPeak,0.0
1267,E005.H3K27me3.gappedPeak,0.0
1268,E005.H3K36me3.gappedPeak,0.0
1269,E005.H3K4ac.gappedPeak,0.0
1270,E005.H3K4me1.gappedPeak,0.0
1271,E005.H3K4me2.gappedPeak,0.0
1272,E005.H3K4me3.gappedPeak,0.0
1273,E005.H3K79me1.gappedPeak,0.0
1274,E005.H3K79me2.gappedPeak,0.0
1275,E005.H3K9ac.gappedPeak,0.0
1276,E005.H3K9me3.gappedPeak,0.0
1277,E005.H4K12ac.gappedPeak,0.0
1278,E005.H4K8ac.gappedPeak,0.0
1279,E005.H4K91ac.gappedPeak,0.0
1280,E006.H2AK5ac.gappedPeak,0.0
1281,E006.H2A.Z.gappedPeak,0.0
1282,E006.H2BK120ac.gappedPeak,0.0
1283,E006.H2BK12ac.gappedPeak,0.0
1284,E006.H2BK5ac.gappedPeak,0.0
1285,E006.H3K14ac.gappedPeak,0.0
1286,E006.H3K18ac.gappedPeak,0.0
1287,E006.H3K23ac.gappedPeak,0.0
1288,E006.H3K27ac.gappedPeak,0.0
1289,E006.H3K27me3.gappedPeak,0.0
1290,E006.H3K36me3.gappedPeak,0.0
1291,E006.H3K4ac.gappedPeak,0.0
1292,E006.H3K4me1.gappedPeak,0.0
1293,E006.H3K4me2.gappedPeak,0.0
1294,E006.H3K4me3.gappedPeak,0.0
1295,E006.H3K79me1.gappedPeak,0.0
1296,E006.H3K9ac.gappedPeak,0.0
1297,E006.H3K9me3.gappedPeak,0.0
1298,E006.H4K8ac.gappedPeak,0.0
1299,E006.H4K91ac.gappedPeak,0.0
1300,E007.H2AK5ac.gappedPeak,0.0
1301,E007.H2BK120ac.gappedPeak,0.0
1302,E007.H2BK12ac.gappedPeak,0.0
1303,E007.H2BK15ac.gappedPeak,0.0
1304,E007.H2BK5ac.gappedPeak,0.0
1305,E007.H3K14ac.gappedPeak,0.0
1306,E007.H3K18ac.gappedPeak,0.0
1307,E007.H3K23ac.gappedPeak,0.0
1308,E007.H3K27ac.gappedPeak,0.0
1309,E007.H3K27me3.gappedPeak,0.0
1310,E007.H3K36me3.gappedPeak,0.0
1311,E007.H3K4ac.gappedPeak,0.0
1312,E007.H3K4me1.gappedPeak,0.0
1313,E007.H3K4me2.gappedPeak,0.0
1314,E007.H3K4me3.gappedPeak,0.0
1315,E007.H3K79me1.gappedPeak,0.0
1316,E007.H3K9ac.gappedPeak,0.0
1317,E007.H3K9me3.gappedPeak,0.0
1318,E007.H4K8ac.gappedPeak,0.0
1319,E007.H4K91ac.gappedPeak,0.0
1320,E008.H2AK5ac.gappedPeak,0.0
1321,E008.H2A.Z.gappedPeak,0.0
1322,E008.H2BK120ac.gappedPeak,0.0
1323,E008.H2BK12ac.gappedPeak,0.0
1324,E008.H2BK15ac.gappedPeak,0.0
1325,E008.H2BK20ac.gappedPeak,0.0
1326,E008.H2BK5ac.gappedPeak,0.0
1327,E008.H3K14ac.gappedPeak,0.0
1328,E008.H3K18ac.gappedPeak,0.0
1329,E008.H3K23ac.gappedPeak,0.0
1330,E008.H3K23me2.gappedPeak,0.0
1331,E008.H3K27ac.gappedPeak,0.0
1332,E008.H3K27me3.gappedPeak,0.0
1333,E008.H3K36me3.gappedPeak,0.0
1334,E008.H3K4ac.gappedPeak,0.0
1335,E008.H3K4me1.gappedPeak,0.0
1336,E008.H3K4me2.gappedPeak,0.0
1337,E008.H3K4me3.gappedPeak,0.0
1338,E008.H3K56ac.gappedPeak,0.0
1339,E008.H3K79me1.gappedPeak,0.0
1340,E008.H3K79me2.gappedPeak,0.0
1341,E008.H3K9ac.gappedPeak,0.0
1342,E008.H3K9me3.gappedPeak,0.0
1343,E008.H3T11ph.gappedPeak,0.0
1344,E008.H4K20me1.gappedPeak,0.0
1345,E008.H4K5ac.gappedPeak,0.0
1346,E008.H4K8ac.gappedPeak,0.0
1347,E008.H4K91ac.gappedPeak,0.0
1348,E009.H2A.Z.gappedPeak,0.0
1349,E009.H3K27me3.gappedPeak,0.0
1350,E009.H3K36me3.gappedPeak,0.0
1351,E009.H3K4me1.gappedPeak,0.0
1352,E009.H3K4me3.gappedPeak,0.0
1353,E009.H3K9me3.gappedPeak,0.0
1354,E010.H2A.Z.gappedPeak,0.0
1355,E010.H3K27me3.gappedPeak,0.0
